Id,ActivityHour,StepTotal,ActivityLevel,Date,Hour
1844505072,4/19/2016 3:00:00 PM,0,Low,4/19/2016,3:00:00 PM
1844505072,4/19/2016 4:00:00 PM,0,Low,4/19/2016,4:00:00 PM
1844505072,4/19/2016 5:00:00 PM,0,Low,4/19/2016,5:00:00 PM
1844505072,4/19/2016 6:00:00 PM,0,Low,4/19/2016,6:00:00 PM
1844505072,4/19/2016 7:00:00 PM,0,Low,4/19/2016,7:00:00 PM
1844505072,4/19/2016 8:00:00 PM,0,Low,4/19/2016,8:00:00 PM
1844505072,4/19/2016 9:00:00 PM,0,Low,4/19/2016,9:00:00 PM
1844505072,4/19/2016 10:00:00 PM,0,Low,4/19/2016,10:00:00 PM
1844505072,4/19/2016 11:00:00 PM,0,Low,4/19/2016,11:00:00 PM
1844505072,4/20/2016 12:00:00 AM,0,Low,4/20/2016,12:00:00 AM
1844505072,4/20/2016 1:00:00 AM,0,Low,4/20/2016,1:00:00 AM
1844505072,4/20/2016 2:00:00 AM,0,Low,4/20/2016,2:00:00 AM
1844505072,4/20/2016 3:00:00 AM,0,Low,4/20/2016,3:00:00 AM
1844505072,4/20/2016 4:00:00 AM,0,Low,4/20/2016,4:00:00 AM
1844505072,4/20/2016 5:00:00 AM,0,Low,4/20/2016,5:00:00 AM
1844505072,4/20/2016 6:00:00 AM,0,Low,4/20/2016,6:00:00 AM
1844505072,4/20/2016 7:00:00 AM,0,Low,4/20/2016,7:00:00 AM
1844505072,4/20/2016 8:00:00 AM,0,Low,4/20/2016,8:00:00 AM
1844505072,4/20/2016 9:00:00 AM,0,Low,4/20/2016,9:00:00 AM
1844505072,4/20/2016 10:00:00 AM,0,Low,4/20/2016,10:00:00 AM
1844505072,4/20/2016 11:00:00 AM,0,Low,4/20/2016,11:00:00 AM
1844505072,4/20/2016 12:00:00 PM,0,Low,4/20/2016,12:00:00 PM
1844505072,4/20/2016 1:00:00 PM,0,Low,4/20/2016,1:00:00 PM
1844505072,4/20/2016 2:00:00 PM,0,Low,4/20/2016,2:00:00 PM
1844505072,4/20/2016 3:00:00 PM,0,Low,4/20/2016,3:00:00 PM
1844505072,4/20/2016 4:00:00 PM,0,Low,4/20/2016,4:00:00 PM
1844505072,4/20/2016 5:00:00 PM,0,Low,4/20/2016,5:00:00 PM
1844505072,4/20/2016 6:00:00 PM,0,Low,4/20/2016,6:00:00 PM
1844505072,4/20/2016 7:00:00 PM,0,Low,4/20/2016,7:00:00 PM
1844505072,4/20/2016 8:00:00 PM,0,Low,4/20/2016,8:00:00 PM
1844505072,4/20/2016 9:00:00 PM,0,Low,4/20/2016,9:00:00 PM
1844505072,4/20/2016 10:00:00 PM,8,Low,4/20/2016,10:00:00 PM
1844505072,4/20/2016 11:00:00 PM,0,Low,4/20/2016,11:00:00 PM
1844505072,4/21/2016 12:00:00 AM,0,Low,4/21/2016,12:00:00 AM
1844505072,4/21/2016 1:00:00 AM,0,Low,4/21/2016,1:00:00 AM
1844505072,4/21/2016 2:00:00 AM,0,Low,4/21/2016,2:00:00 AM
1844505072,4/21/2016 3:00:00 AM,0,Low,4/21/2016,3:00:00 AM
1844505072,4/21/2016 4:00:00 AM,0,Low,4/21/2016,4:00:00 AM
1844505072,4/21/2016 5:00:00 AM,0,Low,4/21/2016,5:00:00 AM
1844505072,4/21/2016 6:00:00 AM,0,Low,4/21/2016,6:00:00 AM
1844505072,4/21/2016 7:00:00 AM,0,Low,4/21/2016,7:00:00 AM
1844505072,4/21/2016 8:00:00 AM,325,Low,4/21/2016,8:00:00 AM
1844505072,4/21/2016 9:00:00 AM,817,Low,4/21/2016,9:00:00 AM
1844505072,4/21/2016 10:00:00 AM,622,Low,4/21/2016,10:00:00 AM
1844505072,4/21/2016 11:00:00 AM,482,Low,4/21/2016,11:00:00 AM
1844505072,4/21/2016 12:00:00 PM,252,Low,4/21/2016,12:00:00 PM
1844505072,4/21/2016 1:00:00 PM,298,Low,4/21/2016,1:00:00 PM
1844505072,4/21/2016 2:00:00 PM,452,Low,4/21/2016,2:00:00 PM
1844505072,4/21/2016 3:00:00 PM,263,Low,4/21/2016,3:00:00 PM
1844505072,4/21/2016 4:00:00 PM,396,Low,4/21/2016,4:00:00 PM
1844505072,4/21/2016 5:00:00 PM,850,Low,4/21/2016,5:00:00 PM
1844505072,4/21/2016 6:00:00 PM,192,Low,4/21/2016,6:00:00 PM
1844505072,4/21/2016 7:00:00 PM,547,Low,4/21/2016,7:00:00 PM
1844505072,4/21/2016 8:00:00 PM,2043,Low,4/21/2016,8:00:00 PM
1844505072,4/21/2016 9:00:00 PM,130,Low,4/21/2016,9:00:00 PM
1844505072,4/21/2016 10:00:00 PM,385,Low,4/21/2016,10:00:00 PM
1844505072,4/21/2016 11:00:00 PM,0,Low,4/21/2016,11:00:00 PM
1844505072,4/22/2016 12:00:00 AM,0,Low,4/22/2016,12:00:00 AM
1844505072,4/22/2016 1:00:00 AM,0,Low,4/22/2016,1:00:00 AM
1844505072,4/22/2016 2:00:00 AM,0,Low,4/22/2016,2:00:00 AM
1844505072,4/22/2016 3:00:00 AM,0,Low,4/22/2016,3:00:00 AM
1844505072,4/22/2016 4:00:00 AM,0,Low,4/22/2016,4:00:00 AM
1844505072,4/22/2016 5:00:00 AM,0,Low,4/22/2016,5:00:00 AM
1844505072,4/22/2016 6:00:00 AM,0,Low,4/22/2016,6:00:00 AM
1844505072,4/22/2016 7:00:00 AM,0,Low,4/22/2016,7:00:00 AM
1844505072,4/22/2016 8:00:00 AM,0,Low,4/22/2016,8:00:00 AM
1844505072,4/22/2016 9:00:00 AM,0,Low,4/22/2016,9:00:00 AM
1844505072,4/22/2016 10:00:00 AM,518,Low,4/22/2016,10:00:00 AM
1844505072,4/22/2016 11:00:00 AM,762,Low,4/22/2016,11:00:00 AM
1844505072,4/22/2016 12:00:00 PM,328,Low,4/22/2016,12:00:00 PM
1844505072,4/22/2016 1:00:00 PM,619,Low,4/22/2016,1:00:00 PM
1844505072,4/22/2016 2:00:00 PM,561,Low,4/22/2016,2:00:00 PM
1844505072,4/22/2016 3:00:00 PM,234,Low,4/22/2016,3:00:00 PM
1844505072,4/22/2016 4:00:00 PM,0,Low,4/22/2016,4:00:00 PM
1844505072,4/22/2016 5:00:00 PM,0,Low,4/22/2016,5:00:00 PM
1844505072,4/22/2016 6:00:00 PM,137,Low,4/22/2016,6:00:00 PM
1844505072,4/22/2016 7:00:00 PM,797,Low,4/22/2016,7:00:00 PM
1844505072,4/22/2016 8:00:00 PM,371,Low,4/22/2016,8:00:00 PM
1844505072,4/22/2016 9:00:00 PM,363,Low,4/22/2016,9:00:00 PM
1844505072,4/22/2016 10:00:00 PM,97,Low,4/22/2016,10:00:00 PM
1844505072,4/22/2016 11:00:00 PM,585,Low,4/22/2016,11:00:00 PM
1844505072,4/23/2016 12:00:00 AM,149,Low,4/23/2016,12:00:00 AM
1844505072,4/23/2016 1:00:00 AM,0,Low,4/23/2016,1:00:00 AM
1844505072,4/23/2016 2:00:00 AM,0,Low,4/23/2016,2:00:00 AM
1844505072,4/23/2016 3:00:00 AM,0,Low,4/23/2016,3:00:00 AM
1844505072,4/23/2016 4:00:00 AM,0,Low,4/23/2016,4:00:00 AM
1844505072,4/23/2016 5:00:00 AM,0,Low,4/23/2016,5:00:00 AM
1844505072,4/23/2016 6:00:00 AM,0,Low,4/23/2016,6:00:00 AM
1844505072,4/23/2016 7:00:00 AM,0,Low,4/23/2016,7:00:00 AM
1844505072,4/23/2016 8:00:00 AM,0,Low,4/23/2016,8:00:00 AM
1844505072,4/23/2016 9:00:00 AM,0,Low,4/23/2016,9:00:00 AM
1844505072,4/23/2016 10:00:00 AM,392,Low,4/23/2016,10:00:00 AM
1844505072,4/23/2016 11:00:00 AM,758,Low,4/23/2016,11:00:00 AM
1844505072,4/23/2016 12:00:00 PM,539,Low,4/23/2016,12:00:00 PM
1844505072,4/23/2016 1:00:00 PM,128,Low,4/23/2016,1:00:00 PM
1844505072,4/23/2016 2:00:00 PM,0,Low,4/23/2016,2:00:00 PM
1844505072,4/23/2016 3:00:00 PM,583,Low,4/23/2016,3:00:00 PM
1844505072,4/23/2016 4:00:00 PM,947,Low,4/23/2016,4:00:00 PM
1844505072,4/23/2016 5:00:00 PM,74,Low,4/23/2016,5:00:00 PM
1844505072,4/23/2016 6:00:00 PM,0,Low,4/23/2016,6:00:00 PM
1844505072,4/23/2016 7:00:00 PM,0,Low,4/23/2016,7:00:00 PM
1844505072,4/23/2016 8:00:00 PM,0,Low,4/23/2016,8:00:00 PM
1844505072,4/23/2016 9:00:00 PM,0,Low,4/23/2016,9:00:00 PM
1844505072,4/23/2016 10:00:00 PM,0,Low,4/23/2016,10:00:00 PM
1844505072,4/23/2016 11:00:00 PM,0,Low,4/23/2016,11:00:00 PM
1844505072,4/24/2016 12:00:00 AM,0,Low,4/24/2016,12:00:00 AM
1844505072,4/24/2016 1:00:00 AM,0,Low,4/24/2016,1:00:00 AM
1844505072,4/24/2016 2:00:00 AM,0,Low,4/24/2016,2:00:00 AM
1844505072,4/24/2016 3:00:00 AM,0,Low,4/24/2016,3:00:00 AM
1844505072,4/24/2016 4:00:00 AM,0,Low,4/24/2016,4:00:00 AM
1844505072,4/24/2016 5:00:00 AM,0,Low,4/24/2016,5:00:00 AM
1844505072,4/24/2016 6:00:00 AM,0,Low,4/24/2016,6:00:00 AM
1844505072,4/24/2016 7:00:00 AM,0,Low,4/24/2016,7:00:00 AM
1844505072,4/24/2016 8:00:00 AM,0,Low,4/24/2016,8:00:00 AM
1844505072,4/24/2016 9:00:00 AM,0,Low,4/24/2016,9:00:00 AM
1844505072,4/24/2016 10:00:00 AM,0,Low,4/24/2016,10:00:00 AM
1844505072,4/24/2016 11:00:00 AM,0,Low,4/24/2016,11:00:00 AM
1844505072,4/24/2016 12:00:00 PM,0,Low,4/24/2016,12:00:00 PM
1844505072,4/24/2016 1:00:00 PM,0,Low,4/24/2016,1:00:00 PM
1844505072,4/24/2016 2:00:00 PM,0,Low,4/24/2016,2:00:00 PM
1844505072,4/24/2016 3:00:00 PM,0,Low,4/24/2016,3:00:00 PM
1844505072,4/24/2016 4:00:00 PM,0,Low,4/24/2016,4:00:00 PM
1844505072,4/24/2016 5:00:00 PM,0,Low,4/24/2016,5:00:00 PM
1844505072,4/24/2016 6:00:00 PM,0,Low,4/24/2016,6:00:00 PM
1844505072,4/24/2016 7:00:00 PM,0,Low,4/24/2016,7:00:00 PM
1844505072,4/24/2016 8:00:00 PM,0,Low,4/24/2016,8:00:00 PM
1844505072,4/24/2016 9:00:00 PM,0,Low,4/24/2016,9:00:00 PM
1844505072,4/24/2016 10:00:00 PM,0,Low,4/24/2016,10:00:00 PM
1844505072,4/24/2016 11:00:00 PM,0,Low,4/24/2016,11:00:00 PM
1844505072,4/25/2016 12:00:00 AM,0,Low,4/25/2016,12:00:00 AM
1844505072,4/25/2016 1:00:00 AM,0,Low,4/25/2016,1:00:00 AM
1844505072,4/25/2016 2:00:00 AM,0,Low,4/25/2016,2:00:00 AM
1844505072,4/25/2016 3:00:00 AM,0,Low,4/25/2016,3:00:00 AM
1844505072,4/25/2016 4:00:00 AM,0,Low,4/25/2016,4:00:00 AM
1844505072,4/25/2016 5:00:00 AM,0,Low,4/25/2016,5:00:00 AM
1844505072,4/25/2016 6:00:00 AM,0,Low,4/25/2016,6:00:00 AM
1844505072,4/25/2016 7:00:00 AM,0,Low,4/25/2016,7:00:00 AM
1844505072,4/25/2016 8:00:00 AM,0,Low,4/25/2016,8:00:00 AM
1844505072,4/25/2016 9:00:00 AM,0,Low,4/25/2016,9:00:00 AM
1844505072,4/25/2016 10:00:00 AM,0,Low,4/25/2016,10:00:00 AM
1844505072,4/25/2016 11:00:00 AM,0,Low,4/25/2016,11:00:00 AM
1844505072,4/25/2016 12:00:00 PM,0,Low,4/25/2016,12:00:00 PM
1844505072,4/25/2016 1:00:00 PM,0,Low,4/25/2016,1:00:00 PM
1844505072,4/25/2016 2:00:00 PM,0,Low,4/25/2016,2:00:00 PM
1844505072,4/25/2016 3:00:00 PM,0,Low,4/25/2016,3:00:00 PM
1844505072,4/25/2016 4:00:00 PM,0,Low,4/25/2016,4:00:00 PM
1844505072,4/25/2016 5:00:00 PM,0,Low,4/25/2016,5:00:00 PM
1844505072,4/25/2016 6:00:00 PM,0,Low,4/25/2016,6:00:00 PM
1844505072,4/25/2016 7:00:00 PM,0,Low,4/25/2016,7:00:00 PM
1844505072,4/25/2016 8:00:00 PM,0,Low,4/25/2016,8:00:00 PM
1844505072,4/25/2016 9:00:00 PM,0,Low,4/25/2016,9:00:00 PM
1844505072,4/25/2016 10:00:00 PM,0,Low,4/25/2016,10:00:00 PM
1844505072,4/25/2016 11:00:00 PM,0,Low,4/25/2016,11:00:00 PM
1844505072,4/26/2016 12:00:00 AM,0,Low,4/26/2016,12:00:00 AM
1844505072,4/26/2016 1:00:00 AM,0,Low,4/26/2016,1:00:00 AM
1844505072,4/26/2016 2:00:00 AM,0,Low,4/26/2016,2:00:00 AM
1844505072,4/26/2016 3:00:00 AM,0,Low,4/26/2016,3:00:00 AM
1844505072,4/26/2016 4:00:00 AM,0,Low,4/26/2016,4:00:00 AM
1844505072,4/26/2016 5:00:00 AM,0,Low,4/26/2016,5:00:00 AM
1844505072,4/26/2016 6:00:00 AM,0,Low,4/26/2016,6:00:00 AM
1844505072,4/26/2016 7:00:00 AM,0,Low,4/26/2016,7:00:00 AM
1844505072,4/26/2016 8:00:00 AM,0,Low,4/26/2016,8:00:00 AM
1844505072,4/26/2016 9:00:00 AM,0,Low,4/26/2016,9:00:00 AM
1844505072,4/26/2016 10:00:00 AM,0,Low,4/26/2016,10:00:00 AM
1844505072,4/26/2016 11:00:00 AM,0,Low,4/26/2016,11:00:00 AM
1844505072,4/26/2016 12:00:00 PM,0,Low,4/26/2016,12:00:00 PM
1844505072,4/26/2016 1:00:00 PM,0,Low,4/26/2016,1:00:00 PM
1844505072,4/26/2016 2:00:00 PM,0,Low,4/26/2016,2:00:00 PM
1844505072,4/26/2016 3:00:00 PM,0,Low,4/26/2016,3:00:00 PM
1844505072,4/26/2016 4:00:00 PM,0,Low,4/26/2016,4:00:00 PM
1844505072,4/26/2016 5:00:00 PM,0,Low,4/26/2016,5:00:00 PM
1844505072,4/26/2016 6:00:00 PM,0,Low,4/26/2016,6:00:00 PM
1844505072,4/26/2016 7:00:00 PM,0,Low,4/26/2016,7:00:00 PM
1844505072,4/26/2016 8:00:00 PM,0,Low,4/26/2016,8:00:00 PM
1844505072,4/26/2016 9:00:00 PM,0,Low,4/26/2016,9:00:00 PM
1844505072,4/26/2016 10:00:00 PM,0,Low,4/26/2016,10:00:00 PM
1844505072,4/26/2016 11:00:00 PM,0,Low,4/26/2016,11:00:00 PM
1844505072,4/27/2016 12:00:00 AM,0,Low,4/27/2016,12:00:00 AM
1844505072,4/27/2016 1:00:00 AM,0,Low,4/27/2016,1:00:00 AM
1844505072,4/27/2016 2:00:00 AM,0,Low,4/27/2016,2:00:00 AM
1844505072,4/27/2016 3:00:00 AM,0,Low,4/27/2016,3:00:00 AM
1844505072,4/27/2016 4:00:00 AM,0,Low,4/27/2016,4:00:00 AM
1844505072,4/27/2016 5:00:00 AM,0,Low,4/27/2016,5:00:00 AM
1844505072,4/27/2016 6:00:00 AM,0,Low,4/27/2016,6:00:00 AM
1844505072,4/27/2016 7:00:00 AM,0,Low,4/27/2016,7:00:00 AM
1844505072,4/27/2016 8:00:00 AM,0,Low,4/27/2016,8:00:00 AM
1844505072,4/27/2016 9:00:00 AM,0,Low,4/27/2016,9:00:00 AM
1844505072,4/27/2016 10:00:00 AM,0,Low,4/27/2016,10:00:00 AM
1844505072,4/27/2016 11:00:00 AM,0,Low,4/27/2016,11:00:00 AM
1844505072,4/27/2016 12:00:00 PM,0,Low,4/27/2016,12:00:00 PM
1844505072,4/27/2016 1:00:00 PM,0,Low,4/27/2016,1:00:00 PM
1844505072,4/27/2016 2:00:00 PM,4,Low,4/27/2016,2:00:00 PM
1844505072,4/27/2016 3:00:00 PM,0,Low,4/27/2016,3:00:00 PM
1844505072,4/27/2016 4:00:00 PM,0,Low,4/27/2016,4:00:00 PM
1844505072,4/27/2016 5:00:00 PM,0,Low,4/27/2016,5:00:00 PM
1844505072,4/27/2016 6:00:00 PM,0,Low,4/27/2016,6:00:00 PM
1844505072,4/27/2016 7:00:00 PM,0,Low,4/27/2016,7:00:00 PM
1844505072,4/27/2016 8:00:00 PM,0,Low,4/27/2016,8:00:00 PM
1844505072,4/27/2016 9:00:00 PM,0,Low,4/27/2016,9:00:00 PM
1844505072,4/27/2016 10:00:00 PM,0,Low,4/27/2016,10:00:00 PM
1844505072,4/27/2016 11:00:00 PM,0,Low,4/27/2016,11:00:00 PM
1844505072,4/28/2016 12:00:00 AM,0,Low,4/28/2016,12:00:00 AM
1844505072,4/28/2016 1:00:00 AM,0,Low,4/28/2016,1:00:00 AM
1844505072,4/28/2016 2:00:00 AM,0,Low,4/28/2016,2:00:00 AM
1844505072,4/28/2016 3:00:00 AM,0,Low,4/28/2016,3:00:00 AM
1844505072,4/28/2016 4:00:00 AM,0,Low,4/28/2016,4:00:00 AM
1844505072,4/28/2016 5:00:00 AM,0,Low,4/28/2016,5:00:00 AM
1844505072,4/28/2016 6:00:00 AM,0,Low,4/28/2016,6:00:00 AM
1844505072,4/28/2016 7:00:00 AM,0,Low,4/28/2016,7:00:00 AM
1844505072,4/28/2016 8:00:00 AM,0,Low,4/28/2016,8:00:00 AM
1844505072,4/28/2016 9:00:00 AM,0,Low,4/28/2016,9:00:00 AM
1844505072,4/28/2016 10:00:00 AM,205,Low,4/28/2016,10:00:00 AM
1844505072,4/28/2016 11:00:00 AM,788,Low,4/28/2016,11:00:00 AM
1844505072,4/28/2016 12:00:00 PM,705,Low,4/28/2016,12:00:00 PM
1844505072,4/28/2016 1:00:00 PM,284,Low,4/28/2016,1:00:00 PM
1844505072,4/28/2016 2:00:00 PM,454,Low,4/28/2016,2:00:00 PM
1844505072,4/28/2016 3:00:00 PM,534,Low,4/28/2016,3:00:00 PM
1844505072,4/28/2016 4:00:00 PM,332,Low,4/28/2016,4:00:00 PM
1844505072,4/28/2016 5:00:00 PM,777,Low,4/28/2016,5:00:00 PM
1844505072,4/28/2016 6:00:00 PM,151,Low,4/28/2016,6:00:00 PM
1844505072,4/28/2016 7:00:00 PM,335,Low,4/28/2016,7:00:00 PM
1844505072,4/28/2016 8:00:00 PM,208,Low,4/28/2016,8:00:00 PM
1844505072,4/28/2016 9:00:00 PM,1001,Low,4/28/2016,9:00:00 PM
1844505072,4/28/2016 10:00:00 PM,861,Low,4/28/2016,10:00:00 PM
1844505072,4/28/2016 11:00:00 PM,264,Low,4/28/2016,11:00:00 PM
1844505072,4/29/2016 12:00:00 AM,68,Low,4/29/2016,12:00:00 AM
1844505072,4/29/2016 1:00:00 AM,184,Low,4/29/2016,1:00:00 AM
1844505072,4/29/2016 2:00:00 AM,0,Low,4/29/2016,2:00:00 AM
1844505072,4/29/2016 3:00:00 AM,0,Low,4/29/2016,3:00:00 AM
1844505072,4/29/2016 4:00:00 AM,0,Low,4/29/2016,4:00:00 AM
1844505072,4/29/2016 5:00:00 AM,0,Low,4/29/2016,5:00:00 AM
1844505072,4/29/2016 6:00:00 AM,0,Low,4/29/2016,6:00:00 AM
1844505072,4/29/2016 7:00:00 AM,0,Low,4/29/2016,7:00:00 AM
1844505072,4/29/2016 8:00:00 AM,0,Low,4/29/2016,8:00:00 AM
1844505072,4/29/2016 9:00:00 AM,232,Low,4/29/2016,9:00:00 AM
1844505072,4/29/2016 10:00:00 AM,431,Low,4/29/2016,10:00:00 AM
1844505072,4/29/2016 11:00:00 AM,845,Low,4/29/2016,11:00:00 AM
1844505072,4/29/2016 12:00:00 PM,53,Low,4/29/2016,12:00:00 PM
1844505072,4/29/2016 1:00:00 PM,0,Low,4/29/2016,1:00:00 PM
1844505072,4/29/2016 2:00:00 PM,542,Low,4/29/2016,2:00:00 PM
1844505072,4/29/2016 3:00:00 PM,57,Low,4/29/2016,3:00:00 PM
1844505072,4/29/2016 4:00:00 PM,114,Low,4/29/2016,4:00:00 PM
1844505072,4/29/2016 5:00:00 PM,196,Low,4/29/2016,5:00:00 PM
1844505072,4/29/2016 6:00:00 PM,405,Low,4/29/2016,6:00:00 PM
1844505072,4/29/2016 7:00:00 PM,322,Low,4/29/2016,7:00:00 PM
1844505072,4/29/2016 8:00:00 PM,665,Low,4/29/2016,8:00:00 PM
1844505072,4/29/2016 9:00:00 PM,133,Low,4/29/2016,9:00:00 PM
1844505072,4/29/2016 10:00:00 PM,538,Low,4/29/2016,10:00:00 PM
1844505072,4/29/2016 11:00:00 PM,135,Low,4/29/2016,11:00:00 PM
1844505072,4/30/2016 12:00:00 AM,0,Low,4/30/2016,12:00:00 AM
1844505072,4/30/2016 1:00:00 AM,0,Low,4/30/2016,1:00:00 AM
1844505072,4/30/2016 2:00:00 AM,0,Low,4/30/2016,2:00:00 AM
1844505072,4/30/2016 3:00:00 AM,0,Low,4/30/2016,3:00:00 AM
1844505072,4/30/2016 4:00:00 AM,0,Low,4/30/2016,4:00:00 AM
1844505072,4/30/2016 5:00:00 AM,0,Low,4/30/2016,5:00:00 AM
1844505072,4/30/2016 6:00:00 AM,0,Low,4/30/2016,6:00:00 AM
1844505072,4/30/2016 7:00:00 AM,0,Low,4/30/2016,7:00:00 AM
1844505072,4/30/2016 8:00:00 AM,0,Low,4/30/2016,8:00:00 AM
1844505072,4/30/2016 9:00:00 AM,0,Low,4/30/2016,9:00:00 AM
1844505072,4/30/2016 10:00:00 AM,612,Low,4/30/2016,10:00:00 AM
1844505072,4/30/2016 11:00:00 AM,517,Low,4/30/2016,11:00:00 AM
1844505072,4/30/2016 12:00:00 PM,551,Low,4/30/2016,12:00:00 PM
1844505072,4/30/2016 1:00:00 PM,0,Low,4/30/2016,1:00:00 PM
1844505072,4/30/2016 2:00:00 PM,166,Low,4/30/2016,2:00:00 PM
1844505072,4/30/2016 3:00:00 PM,314,Low,4/30/2016,3:00:00 PM
1844505072,4/30/2016 4:00:00 PM,191,Low,4/30/2016,4:00:00 PM
1844505072,4/30/2016 5:00:00 PM,217,Low,4/30/2016,5:00:00 PM
1844505072,4/30/2016 6:00:00 PM,276,Low,4/30/2016,6:00:00 PM
1844505072,4/30/2016 7:00:00 PM,107,Low,4/30/2016,7:00:00 PM
1844505072,4/30/2016 8:00:00 PM,154,Low,4/30/2016,8:00:00 PM
1844505072,4/30/2016 9:00:00 PM,203,Low,4/30/2016,9:00:00 PM
1844505072,4/30/2016 10:00:00 PM,258,Low,4/30/2016,10:00:00 PM
1844505072,4/30/2016 11:00:00 PM,448,Low,4/30/2016,11:00:00 PM
1844505072,5/1/2016 12:00:00 AM,1193,Low,5/1/2016,12:00:00 AM
1844505072,5/1/2016 1:00:00 AM,555,Low,5/1/2016,1:00:00 AM
1844505072,5/1/2016 2:00:00 AM,773,Low,5/1/2016,2:00:00 AM
1844505072,5/1/2016 3:00:00 AM,52,Low,5/1/2016,3:00:00 AM
1844505072,5/1/2016 4:00:00 AM,0,Low,5/1/2016,4:00:00 AM
1844505072,5/1/2016 5:00:00 AM,0,Low,5/1/2016,5:00:00 AM
1844505072,5/1/2016 6:00:00 AM,0,Low,5/1/2016,6:00:00 AM
1844505072,5/1/2016 7:00:00 AM,0,Low,5/1/2016,7:00:00 AM
1844505072,5/1/2016 8:00:00 AM,0,Low,5/1/2016,8:00:00 AM
1844505072,5/1/2016 9:00:00 AM,0,Low,5/1/2016,9:00:00 AM
1844505072,5/1/2016 10:00:00 AM,0,Low,5/1/2016,10:00:00 AM
1844505072,5/1/2016 11:00:00 AM,0,Low,5/1/2016,11:00:00 AM
1844505072,5/1/2016 12:00:00 PM,0,Low,5/1/2016,12:00:00 PM
1844505072,5/1/2016 1:00:00 PM,0,Low,5/1/2016,1:00:00 PM
1844505072,5/1/2016 2:00:00 PM,0,Low,5/1/2016,2:00:00 PM
1844505072,5/1/2016 3:00:00 PM,0,Low,5/1/2016,3:00:00 PM
1844505072,5/1/2016 4:00:00 PM,0,Low,5/1/2016,4:00:00 PM
1844505072,5/1/2016 5:00:00 PM,0,Low,5/1/2016,5:00:00 PM
1844505072,5/1/2016 6:00:00 PM,0,Low,5/1/2016,6:00:00 PM
1844505072,5/1/2016 7:00:00 PM,0,Low,5/1/2016,7:00:00 PM
1844505072,5/1/2016 8:00:00 PM,0,Low,5/1/2016,8:00:00 PM
1844505072,5/1/2016 9:00:00 PM,0,Low,5/1/2016,9:00:00 PM
1844505072,5/1/2016 10:00:00 PM,0,Low,5/1/2016,10:00:00 PM
1844505072,5/1/2016 11:00:00 PM,0,Low,5/1/2016,11:00:00 PM
1844505072,5/2/2016 12:00:00 AM,0,Low,5/2/2016,12:00:00 AM
1844505072,5/2/2016 1:00:00 AM,0,Low,5/2/2016,1:00:00 AM
1844505072,5/2/2016 2:00:00 AM,0,Low,5/2/2016,2:00:00 AM
1844505072,5/2/2016 3:00:00 AM,0,Low,5/2/2016,3:00:00 AM
1844505072,5/2/2016 4:00:00 AM,0,Low,5/2/2016,4:00:00 AM
1844505072,5/2/2016 5:00:00 AM,0,Low,5/2/2016,5:00:00 AM
1844505072,5/2/2016 6:00:00 AM,0,Low,5/2/2016,6:00:00 AM
1844505072,5/2/2016 7:00:00 AM,0,Low,5/2/2016,7:00:00 AM
1844505072,5/2/2016 8:00:00 AM,0,Low,5/2/2016,8:00:00 AM
1844505072,5/2/2016 9:00:00 AM,0,Low,5/2/2016,9:00:00 AM
1844505072,5/2/2016 10:00:00 AM,0,Low,5/2/2016,10:00:00 AM
1844505072,5/2/2016 11:00:00 AM,0,Low,5/2/2016,11:00:00 AM
1844505072,5/2/2016 12:00:00 PM,0,Low,5/2/2016,12:00:00 PM
1844505072,5/2/2016 1:00:00 PM,0,Low,5/2/2016,1:00:00 PM
1844505072,5/2/2016 2:00:00 PM,0,Low,5/2/2016,2:00:00 PM
1844505072,5/2/2016 3:00:00 PM,0,Low,5/2/2016,3:00:00 PM
1844505072,5/2/2016 4:00:00 PM,0,Low,5/2/2016,4:00:00 PM
1844505072,5/2/2016 5:00:00 PM,0,Low,5/2/2016,5:00:00 PM
1844505072,5/2/2016 6:00:00 PM,0,Low,5/2/2016,6:00:00 PM
1844505072,5/2/2016 7:00:00 PM,0,Low,5/2/2016,7:00:00 PM
1844505072,5/2/2016 8:00:00 PM,0,Low,5/2/2016,8:00:00 PM
1844505072,5/2/2016 9:00:00 PM,0,Low,5/2/2016,9:00:00 PM
1844505072,5/2/2016 10:00:00 PM,0,Low,5/2/2016,10:00:00 PM
1844505072,5/2/2016 11:00:00 PM,0,Low,5/2/2016,11:00:00 PM
1844505072,5/3/2016 12:00:00 AM,0,Low,5/3/2016,12:00:00 AM
1844505072,5/3/2016 1:00:00 AM,0,Low,5/3/2016,1:00:00 AM
1844505072,5/3/2016 2:00:00 AM,0,Low,5/3/2016,2:00:00 AM
1844505072,5/3/2016 3:00:00 AM,0,Low,5/3/2016,3:00:00 AM
1844505072,5/3/2016 4:00:00 AM,0,Low,5/3/2016,4:00:00 AM
1844505072,5/3/2016 5:00:00 AM,0,Low,5/3/2016,5:00:00 AM
1844505072,5/3/2016 6:00:00 AM,0,Low,5/3/2016,6:00:00 AM
1844505072,5/3/2016 7:00:00 AM,0,Low,5/3/2016,7:00:00 AM
1844505072,5/3/2016 8:00:00 AM,0,Low,5/3/2016,8:00:00 AM
1844505072,5/3/2016 9:00:00 AM,0,Low,5/3/2016,9:00:00 AM
1844505072,5/3/2016 10:00:00 AM,486,Low,5/3/2016,10:00:00 AM
